"","Packet.Size","Initial.Energy.joules.","Transmission.Power.Watts.","Reception.Power.Watts.","Connection.Data.Rate.bits.sec.","Packets.Sent","Time.to.Compromise.seconds."
"20934",1073741824,2.625,0.1,1.7,80058,1,13412.04906
"20936",1073741824,2.625,0.1,2.5,58,1,18512790.07
"20938",1073741824,2.625,0.1,2.5,10058,1,106755.0034
"20940",1073741824,2.625,0.1,2.5,20058,1,53531.84884
"20942",1073741824,2.625,0.1,2.5,30058,1,35722.33096
"20944",1073741824,2.625,0.1,2.5,40058,1,26804.67882
"20946",1073741824,2.625,0.1,2.5,50058,1,21449.95453
"20948",1073741824,2.625,0.1,2.5,60058,1,17878.4146
"20950",1073741824,2.625,0.1,2.5,70058,1,15326.46984
"20952",1073741824,2.625,0.1,2.5,80058,1,13412.04906
"20954",1073741824,2.625,0.1,3.3,58,1,18512790.07
"20956",1073741824,2.625,0.1,3.3,10058,1,106755.0034
"20958",1073741824,2.625,0.1,3.3,20058,1,53531.84884
"20960",1073741824,2.625,0.1,3.3,30058,1,35722.33096
"20962",1073741824,2.625,0.1,3.3,40058,1,26804.67882
"20964",1073741824,2.625,0.1,3.3,50058,1,21449.95453
"20966",1073741824,2.625,0.1,3.3,60058,1,17878.4146
"20968",1073741824,2.625,0.1,3.3,70058,1,15326.46984
"20970",1073741824,2.625,0.1,3.3,80058,1,13412.04906
"20972",1073741824,2.625,0.1,4.1,58,1,18512790.07
"20974",1073741824,2.625,0.1,4.1,10058,1,106755.0034
"20976",1073741824,2.625,0.1,4.1,20058,1,53531.84884
"20978",1073741824,2.625,0.1,4.1,30058,1,35722.33096
"20980",1073741824,2.625,0.1,4.1,40058,1,26804.67882
"20982",1073741824,2.625,0.1,4.1,50058,1,21449.95453
"20984",1073741824,2.625,0.1,4.1,60058,1,17878.4146
"20986",1073741824,2.625,0.1,4.1,70058,1,15326.46984
"20988",1073741824,2.625,0.1,4.1,80058,1,13412.04906
"20990",1073741824,2.625,0.1,4.9,58,1,18512790.07
"20992",1073741824,2.625,0.1,4.9,10058,1,106755.0034
"20994",1073741824,2.625,0.1,4.9,20058,1,53531.84884
"20996",1073741824,2.625,0.1,4.9,30058,1,35722.33096
"20998",1073741824,2.625,0.1,4.9,40058,1,26804.67882
"21000",1073741824,2.625,0.1,4.9,50058,1,21449.95453
"21002",1073741824,2.625,0.1,4.9,60058,1,17878.4146
"21004",1073741824,2.625,0.1,4.9,70058,1,15326.46984
"21006",1073741824,2.625,0.1,4.9,80058,1,13412.04906
"21008",1073741824,2.625,0.1,5.7,58,1,18512790.07
"21010",1073741824,2.625,0.1,5.7,10058,1,106755.0034
"21012",1073741824,2.625,0.1,5.7,20058,1,53531.84884
"21014",1073741824,2.625,0.1,5.7,30058,1,35722.33096
"21016",1073741824,2.625,0.1,5.7,40058,1,26804.67882
"21018",1073741824,2.625,0.1,5.7,50058,1,21449.95453
"21020",1073741824,2.625,0.1,5.7,60058,1,17878.4146
"21022",1073741824,2.625,0.1,5.7,70058,1,15326.46984
"21024",1073741824,2.625,0.1,5.7,80058,1,13412.04906
"21026",1073741824,2.625,0.9,0.1,58,1,18512790.07
"21028",1073741824,2.625,0.9,0.1,10058,1,106755.0034
"21030",1073741824,2.625,0.9,0.1,20058,1,53531.84884
"21032",1073741824,2.625,0.9,0.1,30058,1,35722.33096
"21034",1073741824,2.625,0.9,0.1,40058,1,26804.67882
"21036",1073741824,2.625,0.9,0.1,50058,1,21449.95453
"21038",1073741824,2.625,0.9,0.1,60058,1,17878.4146
"21040",1073741824,2.625,0.9,0.1,70058,1,15326.46984
"21042",1073741824,2.625,0.9,0.1,80058,1,13412.04906
"21044",1073741824,2.625,0.9,0.9,58,1,18512790.07
"21046",1073741824,2.625,0.9,0.9,10058,1,106755.0034
"21048",1073741824,2.625,0.9,0.9,20058,1,53531.84884
"21050",1073741824,2.625,0.9,0.9,30058,1,35722.33096
"21052",1073741824,2.625,0.9,0.9,40058,1,26804.67882
"21054",1073741824,2.625,0.9,0.9,50058,1,21449.95453
"21056",1073741824,2.625,0.9,0.9,60058,1,17878.4146
"21058",1073741824,2.625,0.9,0.9,70058,1,15326.46984
"21060",1073741824,2.625,0.9,0.9,80058,1,13412.04906
"21062",1073741824,2.625,0.9,1.7,58,1,18512790.07
"21064",1073741824,2.625,0.9,1.7,10058,1,106755.0034
"21066",1073741824,2.625,0.9,1.7,20058,1,53531.84884
"21068",1073741824,2.625,0.9,1.7,30058,1,35722.33096
"21070",1073741824,2.625,0.9,1.7,40058,1,26804.67882
"21072",1073741824,2.625,0.9,1.7,50058,1,21449.95453
"21074",1073741824,2.625,0.9,1.7,60058,1,17878.4146
"21076",1073741824,2.625,0.9,1.7,70058,1,15326.46984
"21078",1073741824,2.625,0.9,1.7,80058,1,13412.04906
"21080",1073741824,2.625,0.9,2.5,58,1,18512790.07
"21082",1073741824,2.625,0.9,2.5,10058,1,106755.0034
"21084",1073741824,2.625,0.9,2.5,20058,1,53531.84884
"21086",1073741824,2.625,0.9,2.5,30058,1,35722.33096
"21088",1073741824,2.625,0.9,2.5,40058,1,26804.67882
"21090",1073741824,2.625,0.9,2.5,50058,1,21449.95453
"21092",1073741824,2.625,0.9,2.5,60058,1,17878.4146
"21094",1073741824,2.625,0.9,2.5,70058,1,15326.46984
"21096",1073741824,2.625,0.9,2.5,80058,1,13412.04906
"21098",1073741824,2.625,0.9,3.3,58,1,18512790.07
"21100",1073741824,2.625,0.9,3.3,10058,1,106755.0034
"21102",1073741824,2.625,0.9,3.3,20058,1,53531.84884
"21104",1073741824,2.625,0.9,3.3,30058,1,35722.33096
"21106",1073741824,2.625,0.9,3.3,40058,1,26804.67882
"21108",1073741824,2.625,0.9,3.3,50058,1,21449.95453
"21110",1073741824,2.625,0.9,3.3,60058,1,17878.4146
"21112",1073741824,2.625,0.9,3.3,70058,1,15326.46984
"21114",1073741824,2.625,0.9,3.3,80058,1,13412.04906
"21116",1073741824,2.625,0.9,4.1,58,1,18512790.07
"21118",1073741824,2.625,0.9,4.1,10058,1,106755.0034
"21120",1073741824,2.625,0.9,4.1,20058,1,53531.84884
"21122",1073741824,2.625,0.9,4.1,30058,1,35722.33096
"21124",1073741824,2.625,0.9,4.1,40058,1,26804.67882
"21126",1073741824,2.625,0.9,4.1,50058,1,21449.95453
"21128",1073741824,2.625,0.9,4.1,60058,1,17878.4146
"21130",1073741824,2.625,0.9,4.1,70058,1,15326.46984
"21132",1073741824,2.625,0.9,4.1,80058,1,13412.04906
"21134",1073741824,2.625,0.9,4.9,58,1,18512790.07
"21136",1073741824,2.625,0.9,4.9,10058,1,106755.0034
"21138",1073741824,2.625,0.9,4.9,20058,1,53531.84884
"21140",1073741824,2.625,0.9,4.9,30058,1,35722.33096
"21142",1073741824,2.625,0.9,4.9,40058,1,26804.67882
"21144",1073741824,2.625,0.9,4.9,50058,1,21449.95453
"21146",1073741824,2.625,0.9,4.9,60058,1,17878.4146
"21148",1073741824,2.625,0.9,4.9,70058,1,15326.46984
"21150",1073741824,2.625,0.9,4.9,80058,1,13412.04906
"21152",1073741824,2.625,0.9,5.7,58,1,18512790.07
"21154",1073741824,2.625,0.9,5.7,10058,1,106755.0034
"21156",1073741824,2.625,0.9,5.7,20058,1,53531.84884
"21158",1073741824,2.625,0.9,5.7,30058,1,35722.33096
"21160",1073741824,2.625,0.9,5.7,40058,1,26804.67882
"21162",1073741824,2.625,0.9,5.7,50058,1,21449.95453
"21164",1073741824,2.625,0.9,5.7,60058,1,17878.4146
"21166",1073741824,2.625,0.9,5.7,70058,1,15326.46984
"21168",1073741824,2.625,0.9,5.7,80058,1,13412.04906
"21170",1073741824,2.625,1.7,0.1,58,1,18512790.07
"21172",1073741824,2.625,1.7,0.1,10058,1,106755.0034
"21174",1073741824,2.625,1.7,0.1,20058,1,53531.84884
"21176",1073741824,2.625,1.7,0.1,30058,1,35722.33096
"21178",1073741824,2.625,1.7,0.1,40058,1,26804.67882
"21180",1073741824,2.625,1.7,0.1,50058,1,21449.95453
"21182",1073741824,2.625,1.7,0.1,60058,1,17878.4146
"21184",1073741824,2.625,1.7,0.1,70058,1,15326.46984
"21186",1073741824,2.625,1.7,0.1,80058,1,13412.04906
"21188",1073741824,2.625,1.7,0.9,58,1,18512790.07
"21190",1073741824,2.625,1.7,0.9,10058,1,106755.0034
"21192",1073741824,2.625,1.7,0.9,20058,1,53531.84884
"21194",1073741824,2.625,1.7,0.9,30058,1,35722.33096
"21196",1073741824,2.625,1.7,0.9,40058,1,26804.67882
"21198",1073741824,2.625,1.7,0.9,50058,1,21449.95453
"21200",1073741824,2.625,1.7,0.9,60058,1,17878.4146
"21202",1073741824,2.625,1.7,0.9,70058,1,15326.46984
"21204",1073741824,2.625,1.7,0.9,80058,1,13412.04906
"21206",1073741824,2.625,1.7,1.7,58,1,18512790.07
"21208",1073741824,2.625,1.7,1.7,10058,1,106755.0034
"21210",1073741824,2.625,1.7,1.7,20058,1,53531.84884
"21212",1073741824,2.625,1.7,1.7,30058,1,35722.33096
"21214",1073741824,2.625,1.7,1.7,40058,1,26804.67882
"21216",1073741824,2.625,1.7,1.7,50058,1,21449.95453
"21218",1073741824,2.625,1.7,1.7,60058,1,17878.4146
"21220",1073741824,2.625,1.7,1.7,70058,1,15326.46984
"21222",1073741824,2.625,1.7,1.7,80058,1,13412.04906
"21224",1073741824,2.625,1.7,2.5,58,1,18512790.07
"21226",1073741824,2.625,1.7,2.5,10058,1,106755.0034
"21228",1073741824,2.625,1.7,2.5,20058,1,53531.84884
"21230",1073741824,2.625,1.7,2.5,30058,1,35722.33096
"21232",1073741824,2.625,1.7,2.5,40058,1,26804.67882
"21234",1073741824,2.625,1.7,2.5,50058,1,21449.95453
"21236",1073741824,2.625,1.7,2.5,60058,1,17878.4146
"21238",1073741824,2.625,1.7,2.5,70058,1,15326.46984
"21240",1073741824,2.625,1.7,2.5,80058,1,13412.04906
"21242",1073741824,2.625,1.7,3.3,58,1,18512790.07
"21244",1073741824,2.625,1.7,3.3,10058,1,106755.0034
"21246",1073741824,2.625,1.7,3.3,20058,1,53531.84884
"21248",1073741824,2.625,1.7,3.3,30058,1,35722.33096
"21250",1073741824,2.625,1.7,3.3,40058,1,26804.67882
"21252",1073741824,2.625,1.7,3.3,50058,1,21449.95453
"21254",1073741824,2.625,1.7,3.3,60058,1,17878.4146
"21256",1073741824,2.625,1.7,3.3,70058,1,15326.46984
"21258",1073741824,2.625,1.7,3.3,80058,1,13412.04906
"21260",1073741824,2.625,1.7,4.1,58,1,18512790.07
"21262",1073741824,2.625,1.7,4.1,10058,1,106755.0034
"21264",1073741824,2.625,1.7,4.1,20058,1,53531.84884
"21266",1073741824,2.625,1.7,4.1,30058,1,35722.33096
"21268",1073741824,2.625,1.7,4.1,40058,1,26804.67882
"21270",1073741824,2.625,1.7,4.1,50058,1,21449.95453
"21272",1073741824,2.625,1.7,4.1,60058,1,17878.4146
"21274",1073741824,2.625,1.7,4.1,70058,1,15326.46984
"21276",1073741824,2.625,1.7,4.1,80058,1,13412.04906
"21278",1073741824,2.625,1.7,4.9,58,1,18512790.07
"21280",1073741824,2.625,1.7,4.9,10058,1,106755.0034
"21282",1073741824,2.625,1.7,4.9,20058,1,53531.84884
"21284",1073741824,2.625,1.7,4.9,30058,1,35722.33096
"21286",1073741824,2.625,1.7,4.9,40058,1,26804.67882
"21288",1073741824,2.625,1.7,4.9,50058,1,21449.95453
"21290",1073741824,2.625,1.7,4.9,60058,1,17878.4146
"21292",1073741824,2.625,1.7,4.9,70058,1,15326.46984
"21294",1073741824,2.625,1.7,4.9,80058,1,13412.04906
"21296",1073741824,2.625,1.7,5.7,58,1,18512790.07
"21298",1073741824,2.625,1.7,5.7,10058,1,106755.0034
"21300",1073741824,2.625,1.7,5.7,20058,1,53531.84884
"21302",1073741824,2.625,1.7,5.7,30058,1,35722.33096
"21304",1073741824,2.625,1.7,5.7,40058,1,26804.67882
"21306",1073741824,2.625,1.7,5.7,50058,1,21449.95453
"21308",1073741824,2.625,1.7,5.7,60058,1,17878.4146
"21310",1073741824,2.625,1.7,5.7,70058,1,15326.46984
"21312",1073741824,2.625,1.7,5.7,80058,1,13412.04906
"21314",1073741824,2.625,2.5,0.1,58,1,18512790.07
"21316",1073741824,2.625,2.5,0.1,10058,1,106755.0034
"21318",1073741824,2.625,2.5,0.1,20058,1,53531.84884
"21320",1073741824,2.625,2.5,0.1,30058,1,35722.33096
"21322",1073741824,2.625,2.5,0.1,40058,1,26804.67882
"21324",1073741824,2.625,2.5,0.1,50058,1,21449.95453
"21326",1073741824,2.625,2.5,0.1,60058,1,17878.4146
"21328",1073741824,2.625,2.5,0.1,70058,1,15326.46984
"21330",1073741824,2.625,2.5,0.1,80058,1,13412.04906
"21332",1073741824,2.625,2.5,0.9,58,1,18512790.07
"21334",1073741824,2.625,2.5,0.9,10058,1,106755.0034
"21336",1073741824,2.625,2.5,0.9,20058,1,53531.84884
"21338",1073741824,2.625,2.5,0.9,30058,1,35722.33096
"21340",1073741824,2.625,2.5,0.9,40058,1,26804.67882
"21342",1073741824,2.625,2.5,0.9,50058,1,21449.95453
"21344",1073741824,2.625,2.5,0.9,60058,1,17878.4146
"21346",1073741824,2.625,2.5,0.9,70058,1,15326.46984
"21348",1073741824,2.625,2.5,0.9,80058,1,13412.04906
"21350",1073741824,2.625,2.5,1.7,58,1,18512790.07
"21352",1073741824,2.625,2.5,1.7,10058,1,106755.0034
"21354",1073741824,2.625,2.5,1.7,20058,1,53531.84884
"21356",1073741824,2.625,2.5,1.7,30058,1,35722.33096
"21358",1073741824,2.625,2.5,1.7,40058,1,26804.67882
"21360",1073741824,2.625,2.5,1.7,50058,1,21449.95453
"21362",1073741824,2.625,2.5,1.7,60058,1,17878.4146
"21364",1073741824,2.625,2.5,1.7,70058,1,15326.46984
"21366",1073741824,2.625,2.5,1.7,80058,1,13412.04906
"21368",1073741824,2.625,2.5,2.5,58,1,18512790.07
"21370",1073741824,2.625,2.5,2.5,10058,1,106755.0034
"21372",1073741824,2.625,2.5,2.5,20058,1,53531.84884
"21374",1073741824,2.625,2.5,2.5,30058,1,35722.33096
"21376",1073741824,2.625,2.5,2.5,40058,1,26804.67882
"21378",1073741824,2.625,2.5,2.5,50058,1,21449.95453
"21380",1073741824,2.625,2.5,2.5,60058,1,17878.4146
"21382",1073741824,2.625,2.5,2.5,70058,1,15326.46984
"21384",1073741824,2.625,2.5,2.5,80058,1,13412.04906
"21386",1073741824,2.625,2.5,3.3,58,1,18512790.07
"21388",1073741824,2.625,2.5,3.3,10058,1,106755.0034
"21390",1073741824,2.625,2.5,3.3,20058,1,53531.84884
"21392",1073741824,2.625,2.5,3.3,30058,1,35722.33096
"21394",1073741824,2.625,2.5,3.3,40058,1,26804.67882
"21396",1073741824,2.625,2.5,3.3,50058,1,21449.95453
"21398",1073741824,2.625,2.5,3.3,60058,1,17878.4146
"21400",1073741824,2.625,2.5,3.3,70058,1,15326.46984
"21402",1073741824,2.625,2.5,3.3,80058,1,13412.04906
"21404",1073741824,2.625,2.5,4.1,58,1,18512790.07
"21406",1073741824,2.625,2.5,4.1,10058,1,106755.0034
"21408",1073741824,2.625,2.5,4.1,20058,1,53531.84884
"21410",1073741824,2.625,2.5,4.1,30058,1,35722.33096
"21412",1073741824,2.625,2.5,4.1,40058,1,26804.67882
"21414",1073741824,2.625,2.5,4.1,50058,1,21449.95453
"21416",1073741824,2.625,2.5,4.1,60058,1,17878.4146
"21418",1073741824,2.625,2.5,4.1,70058,1,15326.46984
"21420",1073741824,2.625,2.5,4.1,80058,1,13412.04906
"21422",1073741824,2.625,2.5,4.9,58,1,18512790.07
"21424",1073741824,2.625,2.5,4.9,10058,1,106755.0034
"21426",1073741824,2.625,2.5,4.9,20058,1,53531.84884
"21428",1073741824,2.625,2.5,4.9,30058,1,35722.33096
"21430",1073741824,2.625,2.5,4.9,40058,1,26804.67882
"21432",1073741824,2.625,2.5,4.9,50058,1,21449.95453
"21434",1073741824,2.625,2.5,4.9,60058,1,17878.4146
"21436",1073741824,2.625,2.5,4.9,70058,1,15326.46984
"21438",1073741824,2.625,2.5,4.9,80058,1,13412.04906
"21440",1073741824,2.625,2.5,5.7,58,1,18512790.07
"21442",1073741824,2.625,2.5,5.7,10058,1,106755.0034
"21444",1073741824,2.625,2.5,5.7,20058,1,53531.84884
"21446",1073741824,2.625,2.5,5.7,30058,1,35722.33096
"21448",1073741824,2.625,2.5,5.7,40058,1,26804.67882
"21450",1073741824,2.625,2.5,5.7,50058,1,21449.95453
"21452",1073741824,2.625,2.5,5.7,60058,1,17878.4146
"21454",1073741824,2.625,2.5,5.7,70058,1,15326.46984
"21456",1073741824,2.625,2.5,5.7,80058,1,13412.04906
"21458",1073741824,5.125,0.1,0.1,58,1,18512790.07
"21460",1073741824,5.125,0.1,0.1,10058,1,106755.0034
"21462",1073741824,5.125,0.1,0.1,20058,1,53531.84884
"21464",1073741824,5.125,0.1,0.1,30058,1,35722.33096
"21466",1073741824,5.125,0.1,0.1,40058,1,26804.67882
"21468",1073741824,5.125,0.1,0.1,50058,1,21449.95453
"21470",1073741824,5.125,0.1,0.1,60058,1,17878.4146
"21472",1073741824,5.125,0.1,0.1,70058,1,15326.46984
"21474",1073741824,5.125,0.1,0.1,80058,1,13412.04906
"21476",1073741824,5.125,0.1,0.9,58,1,18512790.07
"21478",1073741824,5.125,0.1,0.9,10058,1,106755.0034
"21480",1073741824,5.125,0.1,0.9,20058,1,53531.84884
"21482",1073741824,5.125,0.1,0.9,30058,1,35722.33096
"21484",1073741824,5.125,0.1,0.9,40058,1,26804.67882
"21486",1073741824,5.125,0.1,0.9,50058,1,21449.95453
"21488",1073741824,5.125,0.1,0.9,60058,1,17878.4146
"21490",1073741824,5.125,0.1,0.9,70058,1,15326.46984
"21492",1073741824,5.125,0.1,0.9,80058,1,13412.04906
"21494",1073741824,5.125,0.1,1.7,58,1,18512790.07
"21496",1073741824,5.125,0.1,1.7,10058,1,106755.0034
"21498",1073741824,5.125,0.1,1.7,20058,1,53531.84884
"21500",1073741824,5.125,0.1,1.7,30058,1,35722.33096
"21502",1073741824,5.125,0.1,1.7,40058,1,26804.67882
"21504",1073741824,5.125,0.1,1.7,50058,1,21449.95453
"21506",1073741824,5.125,0.1,1.7,60058,1,17878.4146
"21508",1073741824,5.125,0.1,1.7,70058,1,15326.46984
"21510",1073741824,5.125,0.1,1.7,80058,1,13412.04906
"21512",1073741824,5.125,0.1,2.5,58,1,18512790.07
"21514",1073741824,5.125,0.1,2.5,10058,1,106755.0034
"21516",1073741824,5.125,0.1,2.5,20058,1,53531.84884
"21518",1073741824,5.125,0.1,2.5,30058,1,35722.33096
"21520",1073741824,5.125,0.1,2.5,40058,1,26804.67882
"21522",1073741824,5.125,0.1,2.5,50058,1,21449.95453
"21524",1073741824,5.125,0.1,2.5,60058,1,17878.4146
"21526",1073741824,5.125,0.1,2.5,70058,1,15326.46984
"21528",1073741824,5.125,0.1,2.5,80058,1,13412.04906
"21530",1073741824,5.125,0.1,3.3,58,1,18512790.07
"21532",1073741824,5.125,0.1,3.3,10058,1,106755.0034
"21534",1073741824,5.125,0.1,3.3,20058,1,53531.84884
"21536",1073741824,5.125,0.1,3.3,30058,1,35722.33096
"21538",1073741824,5.125,0.1,3.3,40058,1,26804.67882
"21540",1073741824,5.125,0.1,3.3,50058,1,21449.95453
"21542",1073741824,5.125,0.1,3.3,60058,1,17878.4146
"21544",1073741824,5.125,0.1,3.3,70058,1,15326.46984
"21546",1073741824,5.125,0.1,3.3,80058,1,13412.04906
"21548",1073741824,5.125,0.1,4.1,58,1,18512790.07
"21550",1073741824,5.125,0.1,4.1,10058,1,106755.0034
"21552",1073741824,5.125,0.1,4.1,20058,1,53531.84884
"21554",1073741824,5.125,0.1,4.1,30058,1,35722.33096
"21556",1073741824,5.125,0.1,4.1,40058,1,26804.67882
"21558",1073741824,5.125,0.1,4.1,50058,1,21449.95453
"21560",1073741824,5.125,0.1,4.1,60058,1,17878.4146
"21562",1073741824,5.125,0.1,4.1,70058,1,15326.46984
"21564",1073741824,5.125,0.1,4.1,80058,1,13412.04906
"21566",1073741824,5.125,0.1,4.9,58,1,18512790.07
"21568",1073741824,5.125,0.1,4.9,10058,1,106755.0034
"21570",1073741824,5.125,0.1,4.9,20058,1,53531.84884
"21572",1073741824,5.125,0.1,4.9,30058,1,35722.33096
"21574",1073741824,5.125,0.1,4.9,40058,1,26804.67882
"21576",1073741824,5.125,0.1,4.9,50058,1,21449.95453
"21578",1073741824,5.125,0.1,4.9,60058,1,17878.4146
"21580",1073741824,5.125,0.1,4.9,70058,1,15326.46984
"21582",1073741824,5.125,0.1,4.9,80058,1,13412.04906
"21584",1073741824,5.125,0.1,5.7,58,1,18512790.07
"21586",1073741824,5.125,0.1,5.7,10058,1,106755.0034
"21588",1073741824,5.125,0.1,5.7,20058,1,53531.84884
"21590",1073741824,5.125,0.1,5.7,30058,1,35722.33096
"21592",1073741824,5.125,0.1,5.7,40058,1,26804.67882
"21594",1073741824,5.125,0.1,5.7,50058,1,21449.95453
"21596",1073741824,5.125,0.1,5.7,60058,1,17878.4146
"21598",1073741824,5.125,0.1,5.7,70058,1,15326.46984
"21600",1073741824,5.125,0.1,5.7,80058,1,13412.04906
"21602",1073741824,5.125,0.9,0.1,58,1,18512790.07
"21604",1073741824,5.125,0.9,0.1,10058,1,106755.0034
"21606",1073741824,5.125,0.9,0.1,20058,1,53531.84884
"21608",1073741824,5.125,0.9,0.1,30058,1,35722.33096
"21610",1073741824,5.125,0.9,0.1,40058,1,26804.67882
"21612",1073741824,5.125,0.9,0.1,50058,1,21449.95453
"21614",1073741824,5.125,0.9,0.1,60058,1,17878.4146
"21616",1073741824,5.125,0.9,0.1,70058,1,15326.46984
"21618",1073741824,5.125,0.9,0.1,80058,1,13412.04906
"21620",1073741824,5.125,0.9,0.9,58,1,18512790.07
"21622",1073741824,5.125,0.9,0.9,10058,1,106755.0034
"21624",1073741824,5.125,0.9,0.9,20058,1,53531.84884
"21626",1073741824,5.125,0.9,0.9,30058,1,35722.33096
"21628",1073741824,5.125,0.9,0.9,40058,1,26804.67882
"21630",1073741824,5.125,0.9,0.9,50058,1,21449.95453
"21632",1073741824,5.125,0.9,0.9,60058,1,17878.4146
"21634",1073741824,5.125,0.9,0.9,70058,1,15326.46984
"21636",1073741824,5.125,0.9,0.9,80058,1,13412.04906
"21638",1073741824,5.125,0.9,1.7,58,1,18512790.07
"21640",1073741824,5.125,0.9,1.7,10058,1,106755.0034
"21642",1073741824,5.125,0.9,1.7,20058,1,53531.84884
"21644",1073741824,5.125,0.9,1.7,30058,1,35722.33096
"21646",1073741824,5.125,0.9,1.7,40058,1,26804.67882
"21648",1073741824,5.125,0.9,1.7,50058,1,21449.95453
"21650",1073741824,5.125,0.9,1.7,60058,1,17878.4146
"21652",1073741824,5.125,0.9,1.7,70058,1,15326.46984
"21654",1073741824,5.125,0.9,1.7,80058,1,13412.04906
"21656",1073741824,5.125,0.9,2.5,58,1,18512790.07
"21658",1073741824,5.125,0.9,2.5,10058,1,106755.0034
"21660",1073741824,5.125,0.9,2.5,20058,1,53531.84884
"21662",1073741824,5.125,0.9,2.5,30058,1,35722.33096
"21664",1073741824,5.125,0.9,2.5,40058,1,26804.67882
"21666",1073741824,5.125,0.9,2.5,50058,1,21449.95453
"21668",1073741824,5.125,0.9,2.5,60058,1,17878.4146
"21670",1073741824,5.125,0.9,2.5,70058,1,15326.46984
"21672",1073741824,5.125,0.9,2.5,80058,1,13412.04906
"21674",1073741824,5.125,0.9,3.3,58,1,18512790.07
"21676",1073741824,5.125,0.9,3.3,10058,1,106755.0034
"21678",1073741824,5.125,0.9,3.3,20058,1,53531.84884
"21680",1073741824,5.125,0.9,3.3,30058,1,35722.33096
"21682",1073741824,5.125,0.9,3.3,40058,1,26804.67882
"21684",1073741824,5.125,0.9,3.3,50058,1,21449.95453
"21686",1073741824,5.125,0.9,3.3,60058,1,17878.4146
"21688",1073741824,5.125,0.9,3.3,70058,1,15326.46984
"21690",1073741824,5.125,0.9,3.3,80058,1,13412.04906
"21692",1073741824,5.125,0.9,4.1,58,1,18512790.07
"21694",1073741824,5.125,0.9,4.1,10058,1,106755.0034
"21696",1073741824,5.125,0.9,4.1,20058,1,53531.84884
"21698",1073741824,5.125,0.9,4.1,30058,1,35722.33096
"21700",1073741824,5.125,0.9,4.1,40058,1,26804.67882
"21702",1073741824,5.125,0.9,4.1,50058,1,21449.95453
"21704",1073741824,5.125,0.9,4.1,60058,1,17878.4146
"21706",1073741824,5.125,0.9,4.1,70058,1,15326.46984
"21708",1073741824,5.125,0.9,4.1,80058,1,13412.04906
"21710",1073741824,5.125,0.9,4.9,58,1,18512790.07
"21712",1073741824,5.125,0.9,4.9,10058,1,106755.0034
"21714",1073741824,5.125,0.9,4.9,20058,1,53531.84884
"21716",1073741824,5.125,0.9,4.9,30058,1,35722.33096
"21718",1073741824,5.125,0.9,4.9,40058,1,26804.67882
"21720",1073741824,5.125,0.9,4.9,50058,1,21449.95453
"21722",1073741824,5.125,0.9,4.9,60058,1,17878.4146
"21724",1073741824,5.125,0.9,4.9,70058,1,15326.46984
"21726",1073741824,5.125,0.9,4.9,80058,1,13412.04906
"21728",1073741824,5.125,0.9,5.7,58,1,18512790.07
"21730",1073741824,5.125,0.9,5.7,10058,1,106755.0034
"21732",1073741824,5.125,0.9,5.7,20058,1,53531.84884
"21734",1073741824,5.125,0.9,5.7,30058,1,35722.33096
"21736",1073741824,5.125,0.9,5.7,40058,1,26804.67882
"21738",1073741824,5.125,0.9,5.7,50058,1,21449.95453
"21740",1073741824,5.125,0.9,5.7,60058,1,17878.4146
"21742",1073741824,5.125,0.9,5.7,70058,1,15326.46984
"21744",1073741824,5.125,0.9,5.7,80058,1,13412.04906
"21746",1073741824,5.125,1.7,0.1,58,1,18512790.07
"21748",1073741824,5.125,1.7,0.1,10058,1,106755.0034
"21750",1073741824,5.125,1.7,0.1,20058,1,53531.84884
"21752",1073741824,5.125,1.7,0.1,30058,1,35722.33096
"21754",1073741824,5.125,1.7,0.1,40058,1,26804.67882
"21756",1073741824,5.125,1.7,0.1,50058,1,21449.95453
"21758",1073741824,5.125,1.7,0.1,60058,1,17878.4146
"21760",1073741824,5.125,1.7,0.1,70058,1,15326.46984
"21762",1073741824,5.125,1.7,0.1,80058,1,13412.04906
